es,en,scores,qualify,Espanish_length,English_length,zero,uno,dos
"Ojalá en Colombia uno estuviera tan tranquilo con el ESMAD, acá nos desaparecen en hornos crematorios 🫠","I wish in Colombia one was so calm with the ESMAD, here they disappear in crematorium ovens 🫠",0.5847,positive,103,93,0.787714210387556,0.07663410969196092,0.0717628705148206
Jajajaja,LOL,0.4215,positive,8,3,0.701660954389665,0.005259203606311044,0.0015600624024961
Los unicos 5 peludos que se quejan,The only 5 furry ones who complain,-0.3612,negative,34,34,0.288953335090957,0.024793388429752067,0.02574102964118565
@juandiegocasta jajajajaja xd,@juandiegocasta hahahahaha xd,0.5859,positive,29,29,0.7883469549169522,0.021036814425244178,0.0218408736349454
Que buen show,what a good show,0.4404,positive,13,16,0.7116266807276561,0.009015777610818934,0.01170046801872075
@diego_cham0 🤡 🫵🏼,@diego_cham0 🤡 🫵🏼,0.0,neutral,17,17,0.4794094384392301,0.012021036814425245,0.0124804992199688
"@lglopezevans Toma 🧠, se te cayó","@lglopezevans Take 🧠, you dropped it",0.0,neutral,32,36,0.4794094384392301,0.023290758827948913,0.027301092043681748
🤡🤡💩,🤡🤡💩,0.0,neutral,3,3,0.4794094384392301,0.0015026296018031554,0.0015600624024961
"@rafmedinav lo fue, ya salieron videos antes del “arresto”","@rafmedinav was, videos already came out before the ""arrest""",0.0,neutral,58,60,0.4794094384392301,0.04282494365138993,0.04602184087363495
Parecido a la captura de Otoniel.... puro show y solo risas y risas,Similar to the capture of Otoniel... pure show and just laughter and laughter,0.7506,positive,67,77,0.8751911415765884,0.049586776859504134,0.059282371294851796
@hector_var how dare you!,@hector_var how dare you!,0.0,neutral,25,25,0.4794094384392301,0.01803155522163787,0.0187207488299532
#freetate,#freetate,0.0,neutral,9,9,0.4794094384392301,0.006010518407212622,0.0062402496099844
@lglopezevans 😂🤡 que cae en lo juegos de los medios.,@lglopezevans 😂🤡 who falls into the media games.,0.0,neutral,52,48,0.4794094384392301,0.03831705484598047,0.03666146645865835
@kikemontoya_ contaminar y acabar con el.medio ambiente para llenarse los bolsillos eso si no es delito ni te molesta,"@kikemontoya_ contaminate and end the environment to fill their pockets, that's not a crime and it doesn't bother you",0.5975,positive,117,117,0.7944634853677828,0.08715251690458302,0.0904836193447738
Esa cara de felicidad,that happy face,0.5719,positive,21,15,0.7809649354073291,0.015026296018031557,0.0109204368174727
No lo se rick🤔,I don't know Rick🤔,0.0,neutral,14,18,0.4794094384392301,0.009767092411720512,0.01326053042121685
Karma?,Karma?,0.0,neutral,6,6,0.4794094384392301,0.0037565740045078884,0.0039001560062402497
🤣🤣🤣🤣,🤣🤣🤣🤣,0.0,neutral,4,4,0.4794094384392301,0.002253944402704733,0.00234009360374415
Gracias 🙌,Thank you 🙌,0.3612,positive,9,11,0.6698655417875032,0.006010518407212622,0.0078003120124804995
@eco.aneko di lo tuyo 😂,@eco.aneko say yours 😂,0.0,neutral,23,22,0.4794094384392301,0.01652892561983471,0.01638065522620905
Greta : ya se me antojo un elote 😂,Greta: I'm craving an elote 😂,0.0,neutral,34,29,0.4794094384392301,0.024793388429752067,0.0218408736349454
Me imagino el meme ahora con esa imagen sonriendo mientras la policía la carga,I can imagine the meme now with that image smiling while being loaded by the police,0.4588,positive,78,83,0.721328763511732,0.05785123966942149,0.0639625585023401
Va parchada,it's patched,0.0,neutral,11,12,0.4794094384392301,0.007513148009015778,0.00858034321372855
Al fin una buena noticia.,"Finally, good news.",0.4404,positive,25,19,0.7116266807276561,0.01803155522163787,0.014040561622464899
😂ojalá le den bolillo al piso,😂 I hope they give the floor a bolillo,0.4404,positive,29,38,0.7116266807276561,0.021036814425244178,0.028861154446177848
Jajaja mas actuado pa donde,Hahaha more acted pa where,0.5574,positive,27,26,0.7733192723437912,0.019534184823441023,0.01950078003120125
Soros ya enviará a ayudarla,Soros will send to help her,0.4019,positive,27,27,0.6913261270761929,0.019534184823441023,0.0202808112324493
@lglopezevans es un montaje 🙄,@lglopezevans it's a montage 🙄,0.0,neutral,29,30,0.4794094384392301,0.021036814425244178,0.02262090483619345
Q parcera mas desparchada,What a parcera more dispatched,0.0,neutral,25,30,0.4794094384392301,0.01803155522163787,0.02262090483619345
@omarhdz02 a.,@omarhdz02 a.,0.0,neutral,13,13,0.4794094384392301,0.009015777610818934,0.0093603744149766
She looks comfy 👀,She looks comfy 👀,0.0,neutral,17,17,0.4794094384392301,0.012021036814425245,0.0124804992199688
Quítenle la vestimenta para que deje de ser Greta y sea Greto,Take off her clothes so that she stops being Greta and is Greto,-0.2177,negative,61,63,0.36461903506459264,0.04507888805409467,0.048361934477379104
👏👏,👏👏,0.0,neutral,2,2,0.4794094384392301,0.0007513148009015778,0.00078003120124805
JAJAJAJAJAJAJAJAJAJAJAJAJA,HAHAHAHAHAHAHAHAHAHAHAHAHA,0.0,neutral,26,26,0.4794094384392301,0.018782870022539446,0.01950078003120125
@naranja_medellin los mismos que destruyen el mundo la patrocinan 🤦🏻‍♂️,@naranja_medellin the same ones that destroy the world sponsor her 🤦🏻‍♂️,-0.5423,negative,71,72,0.19346163986290532,0.05259203606311045,0.05538221528861155
@santi_uribe10 mi hermano cualquier defensor ambiental es totalmente no grato? Dios en que mundo vivimos,@santi_uribe10 my brother is any environmental defender totally unpleasant? God what a world we live in,-0.1567,negative,104,103,0.39678354864223564,0.07738542449286251,0.0795631825273011
🤣🤣🤣🤣🤣,🤣🤣🤣🤣🤣,0.0,neutral,5,5,0.4794094384392301,0.003005259203606311,0.0031201248049922
"Tener a alguien como tú que no solo es un gran motivador, sino que también da lo mejor de sí para hacer el trabajo, así que honestamente no merece nada más que reconocimiento, gracias por el trabajo bien hecho @annelivindebtfree",To have someone like you who is not only a great motivator but also gives their best to get the job done so honestly deserves nothing but recognition thank you for a job well done @annelivindebtfree,0.9133,positive,228,198,0.9609807540205642,0.17054845980465816,0.15366614664586584
Se le ve muy contenta,He looks very happy,0.6115,positive,21,19,0.8018455048774057,0.015026296018031557,0.014040561622464899
Ojalá manejar la tranquilidad que demuestra ella AJAJAJAJAJ,I hope I can handle the tranquility that she shows AHAHAHAHAHA,0.6908,positive,59,62,0.8436593725283416,0.043576258452291516,0.04758190327613104
La sonrisa jajajajsjs,The smile hahahaha,0.3612,positive,21,18,0.6698655417875032,0.015026296018031557,0.01326053042121685
No la veo en el Congo.,I don't see her in the Congo.,0.0,neutral,22,29,0.4794094384392301,0.015777610818933134,0.0218408736349454
Basados 👏,Based 👏,0.0,neutral,9,7,0.4794094384392301,0.006010518407212622,0.0046801872074883
Recomiendo a la señorita Anne a todos los que buscan un lugar adecuado para intercambiar bitcoins y otras acciones. @annelivindebtfree,I recommend Miss Anne to everyone looking for a suitable place to trade bitcoin and other stocks. @annelivindebtfree,0.2263,positive,134,116,0.5987345109412074,0.09992486851990984,0.08970358814352575
La noto cómoda.,I feel comfortable.,0.5106,positive,15,19,0.7486422356973372,0.01051840721262209,0.014040561622464899
@kikemontoya_ Que comentario tan despreciable y falta de argumentos.,@kikemontoya_ What a despicable comment and lack of arguments.,-0.6124,negative,68,62,0.15649881360400736,0.05033809166040571,0.04758190327613104
Ps se ve muy tranquila para estar siendo arrestada. Me suena a teatro,Ps looks very calm to be under arrest. sounds like theater,0.4005,positive,69,58,0.6905879251252306,0.05108940646130729,0.044461778471138844
Gracias a Dios,Thanks god,0.6124,positive,14,10,0.8023200632744529,0.009767092411720512,0.0070202808112324495
"Eres mi fuente de inspiración, cuando se perdió toda esperanza me trajiste vida nuevamente con tus increíbles señales $ 19000 es más que suficiente para comenzar la vida de nuevo @annelivindebtfree","You are my inspiration, when all hope was lost you brought me life again with your amazing signs $19000 is more than enough to start life over @annelivindebtfree",0.8316,positive,197,161,0.9179013973108356,0.14725770097670926,0.124804992199688
@kikemontoya_ la ignorancia en su máximo esplendor. 🤡,@kikemontoya_ ignorance at its best. 🤡,0.4019,positive,53,38,0.6913261270761929,0.03906836964688205,0.028861154446177848
"@uribistapromedio puro show, nada más que propaganda progresista","@uribistapromedio pure show, nothing more than progressive propaganda",-0.3102,negative,64,69,0.31584497759029795,0.0473328324567994,0.0530421216848674
🤡,🤡,0.0,neutral,1,1,0.4794094384392301,0.0,0.0
Ese nivel de tranquilidad 😂😂😂😂,That level of tranquility 😂😂😂😂,0.4215,positive,30,30,0.701660954389665,0.021788129226145758,0.02262090483619345
Pero si se va descojonando de todo 🤣 hasta posando va ella.,But if she's getting discouraged from everything 🤣 she's even going to pose.,-0.5499,negative,59,76,0.1894542578433957,0.043576258452291516,0.05850234009360375
No puedo explicar cómo me siento cada vez que recibo mis ganancias de su empresa @annelivindebtfree,I can't explain how I feel every time I receive my earnings from your company @annelivindebtfree,0.0,neutral,99,96,0.4794094384392301,0.07362885048835462,0.07410296411856475
Niña vaya y juegue a otra cosa y deje de fastidiar tanto.,Girl go and play something else and stop bothering so much.,-0.34,negative,57,59,0.3001318217769575,0.042073628850488355,0.045241809672386904
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.4794094384392301,0.003005259203606311,0.0031201248049922
"Gracias @annelivindebtfree, has sido tan maravilloso conmigo y con mis amigos, ¡gracias por los pagos!","Thank you @annelivindebtfree you have been so wonderful to me and my friends, thanks for the payouts!",0.9265,positive,102,101,0.9679409438439229,0.07588279489105935,0.078003120124805
Manda a decir Petro que la bajen de inmediato ! Que acá le espera un puesto en Ecopetrol 😂,Send word to Petro to take it down immediately! That a position at Ecopetrol awaits you here 😂,0.1511,positive,90,94,0.5590825204323754,0.06686701728024042,0.07254290171606866
"@_david.dml para los Uribestias depende contra quién y contra que. Los Uribestias van a revisar en cada país a quien le hacen protesta y si es un presidente de izquierda, los Uribestias salen a decir que los que protestan son héroes, son unos mártires y si el presidente es fascista ahí los Uribestias dicen que son vándalos 😂","@_david.dml for the Uribestias depends on whom and against what. The Uribestias are going to review in each country who they are protesting and if it is a left-wing president, the Uribestias come out to say that those who protest are heroes, they are martyrs and if the president is a fascist then the Uribestias say they are vandals 😂",-0.6249,negative,326,335,0.14990772475612968,0.2441773102930128,0.2605304212168487
🤡,🤡,0.0,neutral,1,1,0.4794094384392301,0.0,0.0
Sin oficio 🤡,Without trade 🤡,0.0,neutral,12,15,0.4794094384392301,0.008264462809917356,0.0109204368174727
Una ficha del nuevo orden.,A token of the new order.,0.0,neutral,26,25,0.4794094384392301,0.018782870022539446,0.0187207488299532
"Todos los días veré muchas razones para testificar sobre la gran compañía sobre cómo cambiaron mi vida de $ 87,200 y la vida de muchas otras personas financieramente 🙌 @annelivindebtfree","Every day I will see many reasons to testify about the great company on how they changed my life of $87,200 and many other people's lives financially 🙌 @annelivindebtfree",0.6249,positive,186,170,0.8089111521223306,0.1389932381667919,0.13182527301092042
"Hoy deja a un lado todas tus quejas, cierra los ojos y piensa en todas las formas maravillosas en las que has sido bendecido. abre los ojos y dale las gracias a la señora 😻😻 @FINANCEWITHLEO","Today put all your complaints aside, close your eyes, and think of all the wonderful ways you have been blessed. open your eyes and thank the lady 😻😻 @FINANCEWITHLEO",0.8126,positive,189,165,0.9078829422620616,0.14124718256949664,0.12792511700468018
👏👏👏👏👏 como debe ser,👏👏👏👏👏 as it should be,0.0,neutral,19,21,0.4794094384392301,0.0135236664162284,0.015600624024960999
👏👏👏,👏👏👏,0.0,neutral,3,3,0.4794094384392301,0.0015026296018031554,0.0015600624024961
@geovandres988 Cualquier defensor ambiental incoherente y sin estudios es totalmente no grato.,@geovandres988 Any incoherent and uneducated environmental defender is totally unpleasant.,-0.4576,negative,94,90,0.23812285789612442,0.06987227648384672,0.06942277691107644
A quemar pantalla ….,To burn screen….,0.0,neutral,20,16,0.4794094384392301,0.01427498121712998,0.01170046801872075
@natalypumarejo @branstimusa,@natalypumarejo @branstimusa,0.0,neutral,28,28,0.4794094384392301,0.0202854996243426,0.02106084243369735
La cara de satisfacción 😅,The face of satisfaction 😅,0.4404,positive,25,26,0.7116266807276561,0.01803155522163787,0.01950078003120125
Puro circo🤡,Pure circus🤡,0.0,neutral,11,12,0.4794094384392301,0.007513148009015778,0.00858034321372855
Todos tenemos el libre derecho a la protesta señor,We all have the free right to protest sir,0.3182,positive,50,41,0.647192196150804,0.036814425244177315,0.031201248049921994
"Me hablaron de @FINANCEWITHLEO, pero no estaba segura de ver un cambio en mi vida. Todo sucedió como un milagro. Invertí $1,000 y obtuve mi pago de $10,500 de su plataforma. @FINANCEWITHLEO ❤️🥺","I was told about @FINANCEWITHLEO, but I wasn't sure I would see a change in my life. Everything happened like a miracle. I invested $1,000 and got my payout of $10,500 from your platform. @FINANCEWITHLEO ❤️🥺",0.791,positive,193,207,0.8964935407329291,0.14425244177310295,0.16068642745709827
Todos los días veré muchas razones para testificar sobre la gran compañía sobre cómo cambiaron mi vida y la vida de muchas otras personas financieramente @annelivindebtfree,Every day I will see many reasons to testify about the great company on how they changed my life and the lives of many other people financially @annelivindebtfree,0.6249,positive,172,162,0.8089111521223306,0.1284748309541698,0.12558502340093602
@jottacadavid Que comentario tan machista. Pobrecita la que es o vaya ser su novia/hija. P3rdedor,@jottacadavid What a sexist comment. Poor thing who is or will be his girlfriend/daughter. P3raround,-0.4767,negative,97,100,0.22805167413656735,0.07212622088655146,0.07722308892355695
Y sonríe la amo,And smile I love her,0.7717,positive,15,20,0.8863168995518058,0.01051840721262209,0.014820592823712949
@kikemontoya_ por qué?,@kikemontoya_ why?,0.0,neutral,22,18,0.4794094384392301,0.015777610818933134,0.01326053042121685
"@(null) con eso del medio ambiente nos están clavando los goles, en esto nos prohíben salir de la casa 🏠","@(null) with that environmental thing they are nailing us the goals, in this they prohibit us from leaving the house 🏠",0.0,neutral,104,118,0.4794094384392301,0.07738542449286251,0.09126365054602185
"Demasiadas palabras dulces me engañaron para invertir con un gerente falso. Perdí $ 2,000. @FINANCEWITHLEO fue rápida en ayudarme cuando la encontré. Recuperé mi dinero 💪💪🏼","Too many sweet words tricked me into investing with a fake manager. I lost $2,000. @FINANCEWITHLEO was quick to help me when I found it. I got my money back 💪💪🏼",-0.0772,negative,172,160,0.43870287371473765,0.1284748309541698,0.12402496099843995
Jajaja el karma,lol the karma,0.4215,positive,15,13,0.701660954389665,0.01051840721262209,0.0093603744149766
"Aaaay, quién hubiera pensado…no es absolutamente necesario estrangular hasta la muerte a un manifestante! Baia baia!😱debieron ahorrarse millones en servicios públicos conservando el horno crematorio apagado para estos casos!! 🧠","Aaaay, who would have thought…it is not absolutely necessary to strangle a protester to death! Baia baia!😱Millions should have been saved in public services by keeping the crematorium turned off for these cases!! 🧠",-0.5053,negative,227,214,0.21297126285262324,0.1697971450037566,0.16614664586583464
"Se supone que todo es un montaje, hay vídeos donde todos están muertos de risa, y es una puesta en escena","Everything is supposed to be a montage, there are videos where everyone is dying of laughter, and it's a staging",0.4939,positive,105,112,0.7398365409965726,0.07813673929376408,0.08658346333853355
"@santi_uribe10 Perdone, ""derechito"", pretendo saber si cualquier defensor ambiental es una persona no grata para ud?","@santi_uribe10 Excuse me, ""right"", I want to know if any environmental defender is a persona non grata for you?",0.25,positive,116,111,0.6112312153967835,0.08640120210368143,0.0858034321372855
@kikemontoya_ Existe el libre derecho a la protesta. 🤡,@kikemontoya_ There is the free right to protest. 🤡,0.3182,positive,54,51,0.647192196150804,0.039819684447783624,0.039001560062402504
@kikemontoya_ y porque deberían meter a la cárcel?? Por protestar porque están destruyendo el medio Ambiente?,@kikemontoya_ and why should they put them in jail?? For protesting because they are destroying the environment?,-0.787,negative,109,112,0.06443448457685208,0.0811419984973704,0.08658346333853355
Esa mujer es capaz de hacer lo que 1000 hombres no son capaces de hacer! Mis respetos por incomodar a la oligarquía europea,That woman is capable of doing what 1000 men are not capable of! My respects for making the European oligarchy uncomfortable,0.636,positive,123,124,0.8147640390192459,0.09166040570999248,0.09594383775351015
"Es posible que nunca te des cuenta de lo útil que has sido, necesitaba ayuda y estuviste allí exactamente en el momento adecuado de la manera correcta @annelivindebtfree","You may never realize how helpful you've been, I needed help and you were there at exactly the right time in the right way @annelivindebtfree",0.0946,positive,169,141,0.5292907988399683,0.12622088655146507,0.10920436817472699
gane con @FINANCEWITHLEO Confío en ella He ganado más de 50k con ella Todavía vienen más @FINANCEWITHLEO,win with @FINANCEWITHLEO I trust her I have won over 50k with her Still more coming @FINANCEWITHLEO,0.8957,positive,104,99,0.9517005009227524,0.07738542449286251,0.0764430577223089
👏👏👏👏 q bueno,👏👏👏👏 how good,0.4404,positive,12,13,0.7116266807276561,0.008264462809917356,0.0093603744149766
"Despertarme todos los días para ver las notificaciones exitosas de mis retiros en mi correo electrónico es lo mejor que he deseado para mí, puedes conectarte con ella a través de. @annelivindebtfree","Waking up every day to see successful withdrawal notifications on my email is the best thing I ever wanted for myself, you can connect with her through. @annelivindebtfree",0.8442,positive,198,171,0.9245452148694964,0.14800901577761083,0.13260530421216848
Gracias no sería suficiente por las cosas que has hecho por mí. El diccionario de vocabulario binario no tiene otra palabra adecuada. Gracias @FINANCEWITHLEO,Thank you would not be enough for the things you have done for me. The binary vocabulary dictionary has no other suitable word. Thanks @FINANCEWITHLEO,0.4939,positive,157,150,0.7398365409965726,0.11720510894064613,0.11622464898595945
@kikemontoya_ acaso protestar es delito?,@kikemontoya_ is protesting a crime?,-0.743,negative,40,36,0.08763511732138152,0.029301277235161537,0.027301092043681748
"recibir 35,500 USD después de invertir 5000 USD, esto es lo que nunca esperé. Gracias por poner una sonrisa eterna en mi rostro @FINANCEWITHLEO","receive 35,500 USD after investing 5000 USD, this is what I never expected. Thank you for putting an everlasting smile on my face @FINANCEWITHLEO",0.1002,positive,143,145,0.5322436066438175,0.10668670172802404,0.11232449297971919
👏👏👏,👏👏👏,0.0,neutral,3,3,0.4794094384392301,0.0015026296018031554,0.0015600624024961
👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏,0.0,neutral,8,8,0.4794094384392301,0.005259203606311044,0.00546021840873635
@santi_uribe10 wtffff,@santi_uribe10 wtffff,0.0,neutral,21,21,0.4794094384392301,0.015026296018031557,0.015600624024960999
@jottacadavid al que le hace falta eso es a usted 😂😂,@jottacadavid the one who needs that is you 😂😂,0.0,neutral,52,46,0.4794094384392301,0.03831705484598047,0.035101404056162244
Fue muy difícil para mí y mi familia alimentarnos después del despido durante la pandemia. Estoy muy agradecida con Dios por permitirme conocer a la Sra. @FINANCEWITHLEO,It was very difficult for me and my family to feed ourselves after being laid off during the pandemic. I am very grateful to God for allowing me to meet Mrs. @FINANCEWITHLEO,0.4336,positive,169,173,0.7080411283944107,0.12622088655146507,0.13416536661466458
Niña sin oficio,girl without a job,0.0,neutral,15,18,0.4794094384392301,0.01051840721262209,0.01326053042121685
La deberían es meter a la cárcel,They should put them in jail,0.0,neutral,32,28,0.4794094384392301,0.023290758827948913,0.02106084243369735
"Tanta alegría en mi corazón Acabo de recibir mi ganancia de €10,500 ahora puedo pagar mis cuentas gracias @FINANCEWITHLEO 💕💕💕","So much joy in my heart I just received my winning €10,500 now I can pay my bills thanks @FINANCEWITHLEO 💕💕💕",0.8744,positive,125,108,0.9404692855259688,0.09316303531179564,0.08346333853354135
@geovanny_a8514 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,@geovanny_a8514 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,0.0,neutral,82,83,0.4794094384392301,0.060856498873027805,0.0639625585023401
Me encanta !!!!!❤️,I love it!!!!!❤️,0.7482,positive,18,16,0.8739256525177959,0.012772351615326824,0.01170046801872075
Staged,staged,0.0,neutral,6,6,0.4794094384392301,0.0037565740045078884,0.0039001560062402497
Has sido el mejor. Le agradezco mucho a mi amigo por presentarte. Ahora soy experta libre @FINANCEWITHLEO,You have been the best. Thank you very much my friend for introducing you. I am now a free expert @FINANCEWITHLEO,0.9255,positive,105,113,0.9674136567360927,0.07813673929376408,0.0873634945397816
Que show 🤢,What a show 🤢,0.0,neutral,10,13,0.4794094384392301,0.0067618332081142,0.0093603744149766
@yopaje97332022 váyase a la V. 🤡,@yopaje97332022 go to V. 🤡,0.0,neutral,32,26,0.4794094384392301,0.023290758827948913,0.01950078003120125
Por qué? Por decirle la verdad al mundo? 😢,Why? For telling the world the truth? 😢,0.3939,positive,42,39,0.6871078302135512,0.03080390683696469,0.029641185647425898
Quiero usar este medio para mostrar mi gratitud a Mis: @lady_o_grace por ser generosa conmigo y mi familia económicamente gracias (Lady O Grace) por su maravilloso trabajo 😘😘😘,I want to use this medium to show my gratitude to Mis: @lady_o_grace for being generous to me and my family financially thank you (Lady O Grace) for your wonderful work 😘😘😘,0.9201,positive,175,172,0.9645663063538096,0.13072877535687455,0.13338533541341654
A esa 🤡🤡 le hace falta una cascada,That 🤡🤡 needs a waterfall,0.0,neutral,34,25,0.4794094384392301,0.024793388429752067,0.0187207488299532
"Hazte útil en este período y ten mucho dinero para ti, puedes lograrlo con @FINANCEWITHLEO","Make yourself useful in this period and have a lot of money for yourself, you can achieve it with @FINANCEWITHLEO",0.4404,positive,90,113,0.7116266807276561,0.06686701728024042,0.0873634945397816
Existen personas que no aportan nada y ella...,There are people who don't contribute anything and she...,0.0,neutral,46,57,0.4794094384392301,0.033809166040571,0.0436817472698908
Jajajajajajaja,Hahahahahahaha,0.0,neutral,14,14,0.4794094384392301,0.009767092411720512,0.01014040561622465
Ella solo va para la foto y ya 😅😅😅 va reida,She only goes for the photo and that's it 😅😅😅 she's laughing,0.4939,positive,43,60,0.7398365409965726,0.03155522163786627,0.04602184087363495
"Su cara de satisfacción es todo, ella sabe que incomoda y tiene ovarios suficientes para incomodar a los que destruyen el mundo.","Her satisfied face is everything, she knows that she is uncomfortable and she has enough ovaries to bother those who destroy the world.",-0.6908,negative,128,135,0.11515950435011868,0.09541697971450037,0.1045241809672387
"Hoy deja a un lado todas tus quejas, cierra los ojos y piensa en todas las formas maravillosas en las que has sido bendecido. Ahora abre los ojos y dale las gracias a la señora @FINANCEWITHLEO","Today put all your complaints aside, close your eyes, and think of all the wonderful ways you have been blessed. Now open your eyes and thank Mrs. @FINANCEWITHLEO",0.8126,positive,192,162,0.9078829422620616,0.14350112697220135,0.12558502340093602
Esta cagada de la risa JAJAJAJAJSJSJDJDJDJS la amo,This shit of laughter HAHAHAHAJSJSJDJDJDJS I love her,0.5859,positive,50,53,0.7883469549169522,0.036814425244177315,0.0405616224648986
Que vaya duerma,go sleep,0.0,neutral,15,8,0.4794094384392301,0.01051840721262209,0.00546021840873635
"Un buen corredor ejecuta las órdenes de los clientes de manera eficiente y sin errores. Sin embargo, un gran corredor también es una raza especial de analistas comerciales con un profundo conocimiento de lo que realmente mueve los mercados. Este
la comprensión les permite extraer todos los puntos posibles de los intercambios, que a menudo es la diferencia entre ganar y ganar.
año perdedor. @FINANCEWITHLEO es un gran mentor","A good broker executes client orders efficiently and without errors. However, a great broker is also a special breed of trading analyst with a deep understanding of what really moves the markets. This
understanding allows them to extract as many points as possible from trades, which is often the difference between winning and winning.
losing year. @FINANCEWITHLEO is a great mentor",0.7875,positive,426,383,0.8946480358555232,0.31930879038317056,0.2979719188767551
Escuadrón anti tóxicas,anti toxic squad,-0.3182,negative,22,16,0.3116266807276562,0.015777610818933134,0.01170046801872075
"Esta niña es un karma, solo show","This girl is a karma, just show",0.0,neutral,32,31,0.4794094384392301,0.023290758827948913,0.0234009360374415
"Prime Max Earners supera las expectativas
una y otra vez. Su vasta experiencia y conocimiento de los mercados de futuros globales le ahorrarán tiempo y dinero en lo que respecta a la ejecución, las tiradas y la investigación. Todo el personal/Comerciantes puso un gran esfuerzo en
su relación con los clientes, y estoy verdaderamente agradecido por todo lo que han hecho por mí a través de @FINANCEWITHLEO ❤️","Prime Max Earners exceeds expectations
and again. His vast experience and knowledge of the global futures markets will save you time and money when it comes to execution, trading and research. All the staff/Traders put a lot of effort into
their relationship with clients, and I am truly grateful for all they have done for me through @FINANCEWITHLEO ❤️",0.8442,positive,408,353,0.9245452148694964,0.3057851239669422,0.2745709828393136
JAJAJAJAJAJAJAJAJAJAJA,HAHAHAHAHAHAHAHAHAHAHA,0.0,neutral,22,22,0.4794094384392301,0.015777610818933134,0.01638065522620905
"Como cliente satisfecho, solo escribo para contarles lo mucho que he apreciado y disfrutado
trabajando con @FINANCEWITHLEO. Personalmente, clasificaría a Prime Max Earners en la parte superior de la lista cuando se trata de profesionalismo.
y conocimiento general del negocio de futuros. Claramente, @FINANCEWITHLEO está interesado en el éxito continuo de sus clientes. Su atención al servicio personal es
pendiente. Realmente ha sido una experiencia positiva trabajar con ellos🥺✅❤️","As a satisfied customer, I am only writing to let you know how much I have appreciated and enjoyed
working with @FINANCEWITHLEO. Personally, I would rank Prime Max Earners at the top of the list when it comes to professionalism.
and general knowledge of the futures business. Clearly, @FINANCEWITHLEO is interested in the continued success of its clients. Your attention to personal service is
slope. It has really been a positive experience working with them🥺✅❤️",0.9725,positive,482,463,0.9921961508041127,0.36138241923365894,0.3603744149765991
Digan lo que quieran pero re parada en lo suyo jajajajajajajaa,Say what you want but stop at yours hahahahahahaha,-0.3919,negative,62,50,0.27276562088056944,0.04583020285499625,0.038221528861154444
Va cagada de la risa,She is laughing,0.4939,positive,20,15,0.7398365409965726,0.01427498121712998,0.0109204368174727
"Me encanta su servicio. No sé cómo lo haces, pero estoy muy, muy feliz de haberte encontrado, y no puedo agradecerte lo suficiente por ayudarme a realizar mi sueño de lograr un ingreso complementario a mi
Negocios administrativos, que he podido disparar a otro nivel con el dinero extra que gano comerciando con @FINANCEWITHLEO. He probado muchos servicios, pero ninguno-
absolutamente nadie puede igualar tu récord de
operaciones ganadoras. Ahora el suyo es el único servicio que uso y en el que confío, y que necesitaré. Gracias
usted, gracias por su casi perfecto,
servicio consistente! @financewithleo❤️","I love your service. I don't know how you do it, but I'm so, so happy I found you, and I can't thank you enough for helping me realize my dream of supplementing my income.
Administrative business, which I have been able to take to another level with the extra money I earn trading with @FINANCEWITHLEO. I have tried many services, but none-
absolutely no one can match your record of
winning trades. Now yours is the only service I use and trust, and will ever need. Thanks
you, thank you for your almost perfect,
consistent service! @financewithleo❤️",0.9863,positive,607,551,0.9994727128921697,0.45529676934635616,0.4290171606864275
Se aprovechan de ella,They take advantage of her,0.25,positive,21,26,0.6112312153967835,0.015026296018031557,0.01950078003120125
La que tiene quebrada europa 😂,The one with broken Europe 😂,-0.4767,negative,30,28,0.22805167413656735,0.021788129226145758,0.02106084243369735
Jajajjaaj la carita,Hahaha the face,0.5574,positive,19,15,0.7733192723437912,0.0135236664162284,0.0109204368174727
Y esa sonrisa?,And that smile?,0.3612,positive,14,15,0.6698655417875032,0.009767092411720512,0.0109204368174727
