es,en,scores,qualify,Espanish_length,English_length,zero,uno,dos
Este hombre está haciendo todo bien..,This man is doing everything right..,0.0,neutral,37,36,0.5067299262544479,0.03956043956043956,0.04055619930475087
Acá les van a dar sueldo,Here they will give you salary,0.0,neutral,24,30,0.5067299262544479,0.025274725274725275,0.03360370799536501
Exactamente eso es lo que hay que hacer en este país,That's exactly what you have to do in this country.,0.0,neutral,52,51,0.5067299262544479,0.05604395604395604,0.05793742757821553
@gustavopetrourrego toma nota,@gustavopetrourrego take note,0.0,neutral,29,29,0.5067299262544479,0.030769230769230767,0.03244495944380069
Ahora el salvador tiene paz,Now the savior has peace,0.5423,positive,27,24,0.7863957506059511,0.02857142857142857,0.026651216685979143
"Para mí concepto estaría perfecta para los capos del narcotráfico y sus secuaces , el resto son simplemente efecto secundario de toda esta sociedad enferma .","For my concept it would be perfect for the drug lords and their henchmen, the rest are simply a side effect of this whole sick society.",0.1027,positive,157,135,0.5596926409158888,0.17142857142857143,0.1552723059096176
Bacanoosimooo,bacanoosimooo,0.0,neutral,13,13,0.5067299262544479,0.013186813186813187,0.013904982618771726
ESTE ES EL QUE NECESITAMOS EN COLOMBIA,THIS IS THE ONE WE NEED IN COLOMBIA,0.0,neutral,38,35,0.5067299262544479,0.040659340659340654,0.03939745075318656
Pero acá en Colombia los van a dejar libres porque no hay cárceles 🤦🏻‍♀️,But here in Colombia they will be released because there are no prisons 🤦🏻‍♀️,-0.4215,negative,72,77,0.2893610437831984,0.07802197802197802,0.0880648899188876
Y acá les damos refrigerios,And here we give you refreshments,0.0,neutral,27,33,0.5067299262544479,0.02857142857142857,0.03707995365005794
👏👏👏es un ejemplo de presidente,👏👏👏 is an example of a president,0.0,neutral,30,32,0.5067299262544479,0.031868131868131866,0.03592120509849363
Mano dura y fuerte,strong and strong hand,0.8689,positive,18,22,0.9548244030735908,0.01868131868131868,0.02433371958285052
Lo amo😍,I love him 😍,0.6369,positive,7,12,0.835181269661183,0.006593406593406594,0.012746234067207415
"Aquí Petro los quiere sacar en el día y guardarlos en la noche, y a los otros darles pensión.","Here Petro wants to take them out during the day and keep them at night, and give the others a pension.",0.0,neutral,93,103,0.5067299262544479,0.1010989010989011,0.11819235225955968
Eso es lo que le falta a colombia un presidente así acabar con todos estos narcos estados y delincuentes que andan estorcionando ala población,"That is what Colombia lacks, a president like that to put an end to all these drug states and criminals who are hindering the population",-0.296,negative,142,136,0.3540817905213759,0.15494505494505495,0.1564310544611819
👏👏,👏👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
Lo amo 🤭,I love him 🤭,0.6369,positive,8,12,0.835181269661183,0.007692307692307693,0.012746234067207415
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
Ojalá se pudiera postular para presidente de este país..!👌🏻,I wish he could run for president of this country..!👌🏻,0.4574,positive,59,54,0.742612552214945,0.06373626373626375,0.06141367323290846
Un presidente así necesita Colombia,A president like this needs Colombia,0.3612,positive,35,36,0.6930019081016966,0.03736263736263736,0.04055619930475087
Felicidades 👏a un candidato comprometido por su país y e crecimiento continuo económico.🔥❤️,Congratulations 👏 to a candidate committed to his country and continued economic growth.🔥❤️,0.7184,positive,91,91,0.8772110773039039,0.09890109890109891,0.10428736964078796
Necesitamos un presidente como el del salvador,We need a president like El Salvador,0.3612,positive,46,36,0.6930019081016966,0.04945054945054945,0.04055619930475087
Tremendo tipo 👏👏👏👏,Tremendous guy 👏👏👏👏,0.0,neutral,18,19,0.5067299262544479,0.01868131868131868,0.02085747392815759
"Solo 5 objetivo debe proponerse un presidente aquí EDUCACION, SALUD, SEGURIDAD, EMPLEO Y CORRUPCIÓN 🙌","Only 5 objectives should be proposed by a president here EDUCATION, HEALTH, SAFETY, EMPLOYMENT AND CORRUPTION 🙌",0.5473,positive,101,111,0.788974266412253,0.10989010989010989,0.12746234067207415
Aqui en Colombia un museo fiestas privadas licores al gusto closet etc 😂😂😂😂,Here in Colombia a museum private parties liquors to taste closet etc 😂😂😂😂,0.4019,positive,75,74,0.713991026764994,0.08131868131868132,0.08458864426419467
👏👏,👏👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
Al estilo prision break 💥,Prison break style 💥,-0.5106,negative,25,20,0.2434118921148986,0.026373626373626374,0.022016222479721903
"😂😂😂 La politica e inversiones deberían ser enfocadas a cómo evitar que exista violencia y pandilleros, no en cómo castigarlos","😂😂😂 Politics and investments should be focused on how to prevent violence and gang members from existing, not on how to punish them",-0.7003,negative,125,131,0.14558300242380479,0.13626373626373628,0.15063731170336037
Así es que es,that's how it is,0.0,neutral,13,16,0.5067299262544479,0.013186813186813187,0.01738122827346466
"Bueno gran capacidad, donde estan las aulas de reformación? Los programas de integración social, los planes de cambio para laborar , eso también es importante mostrar","Good large capacity, where are the reform classrooms? The social integration programs, the change plans to work, that is also important to show",0.5719,positive,166,143,0.8016605641792584,0.1813186813186813,0.1645422943221321
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
"👏👏👏👏👏👏, Que buen Presidente","👏👏👏👏👏👏, What a good President",0.4404,positive,27,29,0.7338455984735186,0.02857142857142857,0.03244495944380069
"Deberían copiarlo, ese joven si sabe que es gobernar lo que deben aprender muchos","They should copy it, that young man knows what many must learn to govern",0.0,neutral,81,72,0.5067299262544479,0.08791208791208792,0.08227114716106605
@andresguzman420,@andresguzman420,0.0,neutral,16,16,0.5067299262544479,0.016483516483516484,0.01738122827346466
Lo que debe hacerse en Panamá,What should be done in Panama,0.0,neutral,29,29,0.5067299262544479,0.030769230769230767,0.03244495944380069
👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏,0.0,neutral,8,8,0.5067299262544479,0.007692307692307693,0.008111239860950173
"Encerrando a TODOS los jóvenes con cualquier pretexto y haciéndolos pasar por pandilleros. Cualquiera dice que hace un ""buen trabajo""","Locking up ALL young people under any pretext and passing them off as gang members. Anyone say you do a ""good job""",0.4404,positive,133,114,0.7338455984735186,0.14505494505494507,0.13093858632676708
Eso si es un presidente 👏 vente pa colombia,That is a president 👏 come to Colombia,0.0,neutral,43,38,0.5067299262544479,0.04615384615384615,0.04287369640787949
@gustavopetrourrego coge ejemplo,@gustavopetrourrego take an example,0.0,neutral,32,35,0.5067299262544479,0.03406593406593406,0.03939745075318656
Y aca los quiere liberar el comunismo.,And here communism wants to free them.,0.5106,positive,38,38,0.7700479603939971,0.040659340659340654,0.04287369640787949
Vente pa colombia y arregla este miér,Come to Colombia and fix this Wednesday,0.0,neutral,37,39,0.5067299262544479,0.03956043956043956,0.0440324449594438
Dijeron Guantánamo? 🔥,Did they say Guantanamo? 🔥,0.0,neutral,21,26,0.5067299262544479,0.02197802197802198,0.028968713789107765
Mis respetos y admiración por su labor como Presidente de El Salvador... El Eterno le bendiga,My respects and admiration for your work as President of El Salvador... The Eternal bless you,0.8225,positive,93,93,0.9308957763911092,0.1010989010989011,0.10660486674391657
Pagando con Bitcoins??? 😂😂😂😂😂,Paying with Bitcoins??? 😂😂😂😂😂,0.0,neutral,29,29,0.5067299262544479,0.030769230769230767,0.03244495944380069
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
Se parece al de acá... en vez de mejorar las condiciones de los internos los va a liberar para ser gestores de paz 😂😂😂😂#colombiaesunchiste,"It looks like the one here... instead of improving the conditions of the inmates, it will free them to be peace managers 😂😂😂😂#colombiaesunchiste",0.9022,positive,138,144,0.9719973183435614,0.15054945054945054,0.1657010428736964
Excelente👏👏👏,Excellent👏👏👏,0.0,neutral,12,12,0.5067299262544479,0.012087912087912088,0.012746234067207415
"Cuando no se roban el dinero, alcanza! Ojalá sea un lugar de resocialización y cambios, el castigo es la consecuencia de sus actos, pero ojalá sea una oportunidad para que las personas valoren su vida y aprendan a vivir en sociedad sin lastimar a nadie 👏👏👏👏👏","When the money is not stolen, reach! Hopefully it will be a place of resocialization and changes, punishment is the consequence of their actions, but hopefully it will be an opportunity for people to value their lives and learn to live in society without hurting anyone 👏👏👏👏👏",0.9114,positive,258,275,0.9767417874271569,0.2824175824175824,0.31749710312862106
Facho!,Facho!,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
"Asi es que debe ser el q comete crimenes q los pague, no como aca se convierten en gestores de paz","So it should be the one who commits crimes that pays for them, not like here they become peace managers",0.3591,positive,98,103,0.6919189314630498,0.1065934065934066,0.11819235225955968
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
Excelente eso es lo que hace falta acá. Para q no tengan excusa de soltarlos por espacio.,"Excellent, that is what is needed here. So they don't have an excuse to release them for space.",0.5389,positive,89,95,0.784642359857666,0.0967032967032967,0.10892236384704519
"Aquí necesitamos una de esa, para que no den casa por cárcel","Here we need one of that, so they don't give a house to jail",0.0,neutral,60,60,0.5067299262544479,0.06483516483516484,0.06836616454229433
Más Bukeles en LATAM 🙌,More Bukels in LATAM 🙌,0.0,neutral,22,22,0.5067299262544479,0.023076923076923078,0.02433371958285052
Aquí los quieren volver gestores de paz que vergüenza,Here they want to make peace managers what a shame,0.1779,positive,53,50,0.5984735186426693,0.05714285714285714,0.056778679026651215
La tiene clara 😮,It is clear 😮,0.3818,positive,16,13,0.7036253932236605,0.016483516483516484,0.013904982618771726
"Eso es lo que deberían hacer en Colombia, pero la única solución es sacarlos de la cárcel, felicitaciones que bueno sería un presidente acá 😢","That is what they should do in Colombia, but the only solution is to get them out of jail, congratulations, how good a president would be here 😢",0.9209,positive,141,144,0.9816409674591304,0.15384615384615385,0.1657010428736964
"Me recordo al Complejo de Jamundí (el mas grande del país), lo inaguraron y ya estaba con asinamiento.","It reminded me of the Jamundí Complex (the largest in the country), it was inaugurated and it was already crowded.",0.0,neutral,102,114,0.5067299262544479,0.110989010989011,0.13093858632676708
El presidente que soñamos!!!!👏👏👏👏,The president we dream of!!!!👏👏👏👏,0.4885,positive,33,33,0.7586509205301428,0.035164835164835165,0.03707995365005794
@gustavopetrourrego,@gustavopetrourrego,0.0,neutral,19,19,0.5067299262544479,0.01978021978021978,0.02085747392815759
Excelente!!,Great!!,0.6892,positive,11,7,0.8621525449951009,0.01098901098901099,0.006952491309385862
En colombia tiene el voto mio,In Colombia you have my vote,0.0,neutral,29,28,0.5067299262544479,0.030769230769230767,0.031286210892236384
Que bueno le copiarán todos los presidentes de Latinoamérica a este presidente,How good will all the presidents of Latin America copy this president,0.4404,positive,78,69,0.7338455984735186,0.08461538461538462,0.07879490150637311
Excelente. 👏👏👏👏,Great. 👏👏👏👏,0.6249,positive,15,11,0.8289928317260584,0.015384615384615385,0.011587485515643104
Nojoda petro deja de estar pensando en vivir sabroso y de estar visitando a super bigotes y sigue el modelo de gobierno de Bukele (por que no fuiste colombiano) 😢😢,Nojoda Petro stop thinking about living tasty and visiting super mustaches and follow Bukele's government model (because you weren't Colombian) 😢😢,0.4019,positive,163,146,0.713991026764994,0.17802197802197803,0.16801853997682503
👏👏👏👏👏👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏👏👏👏👏👏,0.0,neutral,13,13,0.5067299262544479,0.013186813186813187,0.013904982618771726
"Que triste que en un pais se tengan que abrir mas cárceles y no universidades, colegios o hospitales. Y más triste aún que mucha gente lo celebra","How sad that in a country they have to open more prisons and not universities, schools or hospitals. And even sadder that many people celebrate it",-0.4215,negative,145,146,0.2893610437831984,0.15824175824175823,0.16801853997682503
Señor adopteme,sir adopt me,0.1779,positive,14,12,0.5984735186426693,0.014285714285714287,0.012746234067207415
Eso no le gusta a los ñeros,The ñeros don't like that,-0.2755,negative,27,25,0.36465370532721364,0.02857142857142857,0.027809965237543453
👏,👏,0.0,neutral,1,1,0.5067299262544479,0.0,0.0
👏👏.. y acá en Colombia el payaso los quiere liberar,👏👏.. and here in Colombia the clown wants to free them,0.5106,positive,51,54,0.7700479603939971,0.054945054945054944,0.06141367323290846
Para que cojan ejemplo los mandatarios que se quieren copiar cosas de otros paises. Bueno copien esa y hagan lo mismo.,So that the leaders who want to copy things from other countries can take an example. Well copy that and do the same.,0.34,positive,118,117,0.6820690010829766,0.1285714285714286,0.13441483198146
Colombia necesita urgente un presidente como el 👏👏👏👏👏👏👏,Colombia urgently needs a president like him 👏👏👏👏👏👏👏,0.3612,positive,55,52,0.6930019081016966,0.05934065934065934,0.05909617612977984
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
👏👏👏👏👏👏👏,👏👏👏👏👏👏👏,0.0,neutral,7,7,0.5067299262544479,0.006593406593406594,0.006952491309385862
Aprende petro,learn petro,0.0,neutral,13,11,0.5067299262544479,0.013186813186813187,0.011587485515643104
👏👏👏 así debe ser y ojalá 0 corrupción en el manejo de la cárcel,👏👏👏 that's how it should be and hopefully 0 corruption in prison management,-0.1531,negative,63,75,0.42777577226548397,0.06813186813186814,0.08574739281575898
👏👏👏👏👏👏👏👏👏👏👏SALVADOR Si TIENE PRÉSIDENTE,"👏👏👏👏👏👏👏👏👏👏👏 SALVADOR Yes, it HAS A PRESIDENT",0.4019,positive,39,44,0.713991026764994,0.041758241758241756,0.04982618771726535
Unos cuantos para que nos reciban?,A few to receive us?,0.0,neutral,34,20,0.5067299262544479,0.03626373626373626,0.022016222479721903
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
Que locura pero a COLOMBIAAAA le hace falta algo así,How crazy but COLOMBIAAAAA needs something like this,0.3716,positive,52,52,0.6983652209788045,0.05604395604395604,0.05909617612977984
👏,👏,0.0,neutral,1,1,0.5067299262544479,0.0,0.0
"Al menos, en Colombia les daban un fusil y el presidente los ponía a desplazar campesinos con el nombre de paracos para que esté y sus amigos de bien tuvieran tierras para sacar coca por toneladas.","At least, in Colombia they were given a rifle and the president made them displace peasants with the name of paracos so that they and their good friends would have land to extract coca by the ton.",0.7184,positive,197,196,0.8772110773039039,0.2153846153846154,0.22595596755504055
"Invertí $700 y obtuve un retorno de $9,130 en solo 5 días hábiles. Recibí mis ganancias de 10 veces mi capital de inversión. Usted es un comerciante de divisas transparente y responsable @jannike_fx_expert 🇺🇲 🇨🇴🇪🇸🇲🇽","I invested $700 and got a return of $9,130 ​​in just 5 business days. I received my earnings of 10 times my investment capital. You are a transparent and responsible forex trader @jannike_fx_expert 🇺🇲 🇨🇴🇪🇸🇲🇽",0.3182,positive,215,207,0.6708266721675004,0.23516483516483516,0.23870220162224798
Lo amo,I love him,0.6369,positive,6,10,0.835181269661183,0.005494505494505494,0.010428736964078795
Lo mejor que ha parido ese país 👏,The best thing that has given birth to that country 👏,0.6369,positive,33,53,0.835181269661183,0.035164835164835165,0.06025492468134415
Lo amo 😍,I love him 😍,0.6369,positive,8,12,0.835181269661183,0.007692307692307693,0.012746234067207415
Colombia necesita 3 de esas por favor,Colombia needs 3 of these please,0.3182,positive,37,32,0.6708266721675004,0.03956043956043956,0.03592120509849363
"Claro, no permite que la prensa acceda a ver las instalaciones ni a hacer preguntas porque no quieren que desenmascaren la verdad detrás de todas esas artimañas de dictador. Y la gente no deja de aplaudir a este tipejo 🤦🏻‍♂️","Of course, he does not allow the press access to see the facilities or to ask questions because he does not want them to expose the truth behind all those dictator tricks. And people don't stop applauding this guy 🤦🏻‍♂️",-0.33,negative,224,219,0.336547883038523,0.24505494505494507,0.2526071842410197
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
A ver si toman ejemplo en Colombia y dejan de hablar tantas babosadas,Let's see if they take an example in Colombia and stop talking so many nonsense,-0.6344,negative,69,79,0.1795678407508638,0.07472527472527472,0.09038238702201622
Que crack,what crack,0.0,neutral,9,10,0.5067299262544479,0.008791208791208791,0.010428736964078795
@nayibbukele por favor dele clase a @gustavopetrourrego,@nayibbukele please teach @gustavopetrourrego,0.3182,positive,55,45,0.6708266721675004,0.05934065934065934,0.05098493626882966
Y aquí en Colombia piensan dejarlos libres 🙈🙈🙈,And here in Colombia they plan to set them free 🙈🙈🙈,0.5106,positive,46,51,0.7700479603939971,0.04945054945054945,0.05793742757821553
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
👏👏,👏👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
Echa pa acá bukele,Take here bukele,0.0,neutral,18,16,0.5067299262544479,0.01868131868131868,0.01738122827346466
Cárcel??? Y donde están las otras obras a favor del pueblo ??? Son presidentes con una excelente visión al mundo pero ves y vive lo q realmente tiene el pueblo salvadoreño. Por redes dine q se ve feo ?????? Hasta las mismas mujeres enamoramos a punta de filtro 😂😂😂😂,Jail??? And where are the other works in favor of the people??? They are presidents with an excellent vision of the world but you see and live what the Salvadoran people really have. By networks I said that it looks ugly ?????? Even the same women fall in love at the tip of the filter 😂😂😂😂,0.7912,positive,265,290,0.9147542674436594,0.29010989010989013,0.3348783314020857
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
@gustavopetrourrego,@gustavopetrourrego,0.0,neutral,19,19,0.5067299262544479,0.01978021978021978,0.02085747392815759
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
"Y acá el ministro quiere que los raponeros y atracadores reciban una palmada de la mamá, una anotación en el observador y Petro les da un mínimo.","And here the minister wants the raponeros and robbers to receive a slap from the mother, a note in the observer and Petro gives them a minimum.",0.1531,positive,145,143,0.5856840802434119,0.15824175824175823,0.1645422943221321
"Eso sí es un Presidente, qué envida! 👏🏻👏🏻👏🏻","Now that is a President, what envy! 👏🏻👏🏻👏🏻",-0.3382,negative,43,42,0.3323191171161879,0.04615384615384615,0.047508690614136734
"Este tipo tiene las bolas bien puestas, a ver si le presta 1 a nuestro mesias.","This guy has his balls on, let's see if he lends 1 to our messiah.",0.0,neutral,78,66,0.5067299262544479,0.08461538461538462,0.07531865585168018
Aquí los dejan libres y les dan subsidios.,Here they let them go free and give them subsidies.,0.5106,positive,42,51,0.7700479603939971,0.045054945054945054,0.05793742757821553
Un ejemplo para implementar en colombia urgente,An example to implement in Colombia urgently,0.0,neutral,47,44,0.5067299262544479,0.05054945054945054,0.04982618771726535
Necesitamos aquí un presidente así a ver si erradicamos por lo menos un 50% de la delincuencia en Colombia.,We need a president like that here to see if we eradicate at least 50% of crime in Colombia.,-0.25,negative,107,92,0.37780413593935325,0.11648351648351649,0.10544611819235226
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
En Colombia cuando?,In Colombia when?,0.0,neutral,19,17,0.5067299262544479,0.01978021978021978,0.01853997682502897
Debería de alrededor de esa selva criar leones 🦁 tigre 🐯 y el q quiera huir q lo dejen ir,Around that jungle should breed lions 🦁 tiger 🐯 and whoever wants to flee should be let go,0.0,neutral,89,90,0.5067299262544479,0.0967032967032967,0.10312862108922363
Excelente lejos de todo así es,Excellent far from everything that's how it is,0.5719,positive,30,46,0.8016605641792584,0.031868131868131866,0.05214368482039398
@gustavopetrourrego Sr. Presidente hay que replicar lo bueno 🙏🏽,@gustavopetrourrego Mr. President you have to replicate the good 🙏🏽,0.4404,positive,63,67,0.7338455984735186,0.06813186813186814,0.07647740440324449
Traigan ese cuate para acá.,Bring that guy over here.,0.0,neutral,27,25,0.5067299262544479,0.02857142857142857,0.027809965237543453
@gustavopetrourrego esperando!!,@gustavopetrourrego waiting!!,0.0,neutral,31,29,0.5067299262544479,0.03296703296703296,0.03244495944380069
"Admirableeee! 👏👏👏👏 por donde quiera que se le mire, admirable la gestión de este hombre! Dios nos dé un NB a Colombia!!","Admirableeee! 👏👏👏👏 wherever you look at him, the management of this man is admirable! God give us a NB to Colombia!!",0.7825,positive,119,116,0.9102676499406941,0.12967032967032968,0.1332560834298957
Uff el es mejor presidente toda latinoamericana y mundo,Uff he is the best president of all Latin America and the world,0.6369,positive,55,63,0.835181269661183,0.05934065934065934,0.07184241019698726
Así necesitamos unas dos en Colombia para tanto d3l1ncu3nt3 y sin beneficios...,So we need about two in Colombia for both d3l1ncu3nt3 and without benefits...,0.0,neutral,79,77,0.5067299262544479,0.08571428571428572,0.0880648899188876
👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏,0.0,neutral,8,8,0.5067299262544479,0.007692307692307693,0.008111239860950173
👏👏👏👏👏,👏👏👏👏👏,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
Ojalá aquí hicieran lo mismo(sea el que sea que gobierne),I wish they would do the same here (whoever governs),0.4019,positive,57,52,0.713991026764994,0.061538461538461535,0.05909617612977984
"Aca en colombia, suits , permiso para “ trabajar” y perdon social!!! …","Here in Colombia, suits, permission to ""work"" and social forgiveness! …",0.3382,positive,70,71,0.6811407353927079,0.07582417582417583,0.08111239860950174
No seria mala idea hacer una aca para 100mil criminales,"It wouldn't be a bad idea to make one here for 100,000 criminals",-0.2144,negative,55,64,0.39616316848022276,0.05934065934065934,0.07300115874855156
🙌🙌,🙌🙌,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
"Será que les van a dar salida en el dia a ""trabajar"" y 800mil de subsidio? 🤔","Is it that they are going to give them a way out in the day to ""work"" and 800 thousand subsidy? 🤔",0.0,neutral,76,97,0.5067299262544479,0.08241758241758242,0.11123986095017381
Como seria para que se venga a lanzar como candidato acá,How would it be for him to come and launch as a candidate here?,0.0,neutral,56,63,0.5067299262544479,0.06043956043956044,0.07184241019698726
Y la de aquí para cuando ?,And the one from here for when?,0.0,neutral,26,31,0.5067299262544479,0.027472527472527472,0.03476245654692932
Este man si sabe de que lado es que masca la iguana,This man does know which side the iguana chews on,0.0,neutral,51,49,0.5067299262544479,0.054945054945054944,0.055619930475086905
Mano dura,Firm hand,0.4939,positive,9,9,0.7614357176009489,0.008791208791208791,0.009269988412514484
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
Excelete idea!!!!,Excellent idea!!!!,0.7067,positive,17,18,0.8711773503171574,0.017582417582417582,0.01969872537659328
Y así don Petro pretende quitar la categoría de delitos para disminuir la criminalidad.,And so Don Petro intends to remove the category of crimes to reduce crime.,-0.5423,negative,87,74,0.22706410190294463,0.0945054945054945,0.08458864426419467
😍😍😍😍😍,😍😍😍😍😍,0.0,neutral,5,5,0.5067299262544479,0.004395604395604396,0.004634994206257242
Y las de acá para cuando .,And the ones from here to when.,0.0,neutral,26,31,0.5067299262544479,0.027472527472527472,0.03476245654692932
Bukele esta mal. Q tome ejemplo de Colombia q el presidente los saca de la cárcel y los indemniza económicamente,Bukele is wrong. TO take the example of Colombia that the president releases them from jail and compensates them financially,-0.4767,negative,112,124,0.2608942292816254,0.12197802197802199,0.1425260718424102
"Osea me cae bien, es un líder con pantalones, pero si la noticia es inauguran ""cárcel"" y no ""universidades"" es que una sociedad no avanza mucho, pero bien por el bukele","I mean, I like him, he's a leader with pants, but if the news is that ""prison"" is inaugurated and not ""universities"" it means that a society does not advance much, but good for the bukele",0.6808,positive,168,187,0.8578206384405136,0.18351648351648353,0.21552723059096177
👏👏👏👏👏👏,👏👏👏👏👏👏,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
"Mientras tanto en Colombia tratando de sacarlos a pasear, que circo de gobierno el de petro","Meanwhile in Colombia trying to take them out for a walk, what a government circus that of petro",0.0,neutral,91,96,0.5067299262544479,0.09890109890109891,0.1100811123986095
Amo ese presidente,i love that president,0.6369,positive,18,21,0.835181269661183,0.01868131868131868,0.023174971031286212
Es el presidente que necesitamos en Colombia para que acabe con tanta plaga cancerosa que ya hizo metástasis por los consecuentes gobiernos timoratos y cómplices de las mafias narcoterroristas que campean a lo largo y ancho de país.,He is the president that we need in Colombia to put an end to such a cancerous plague that has already metastasized by the consistent timorous governments and accomplices of the narco-terrorist mafias that roam the length and breadth of the country.,-0.2023,negative,232,249,0.4024031767314733,0.25384615384615383,0.28736964078794897
Ese si es un Presidente de verdad verdad,"That is a true President, true",0.6808,positive,40,30,0.8578206384405136,0.04285714285714285,0.03360370799536501
Mientras petro volviendo a todos gestores de paz,While Petro returning to all managers of peace,0.5423,positive,48,46,0.7863957506059511,0.051648351648351645,0.05214368482039398
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
"BRAVO 💪, ESA M , 👏👏👏👏👏 ASI ES QUE HAY QUE HACER, las personas malas castigadas y las personas buenas tranquilas en las calles , bravo Bukele 👏👏👏👏👏🔥🔥🔥","BRAVO 💪, ESA M, 👏👏👏👏👏 THIS IS HOW YOU HAVE TO DO IT, bad people are punished and good people stay calm in the streets, bravo Bukele 👏👏👏👏👏🔥🔥🔥",-0.3182,negative,149,140,0.34263318034139545,0.16263736263736264,0.16106604866743918
Así tiene que ser mano dura pero en Colombia Nayibe terminaría preso😮,This is how it has to be a strong hand but in Colombia Nayibe would end up in prison😮,0.5023,positive,69,85,0.765767624155536,0.07472527472527472,0.09733487833140209
"Deberían clonar a este tipo y ponerlo en Nicaragua, Venezuela y Colombia","They should clone this guy and put him in Nicaragua, Venezuela and Colombia",0.0,neutral,72,75,0.5067299262544479,0.07802197802197802,0.08574739281575898
“La plata alcanza cuando no se la roban” 💘❤️💘,"""Silver reaches when it is not stolen"" 💘❤️💘",0.4268,positive,45,43,0.7268320354803774,0.048351648351648346,0.04866743916570104
@gustavopetrourrego,@gustavopetrourrego,0.0,neutral,19,19,0.5067299262544479,0.01978021978021978,0.02085747392815759
A petro le servirán esos 40 mil gestores de paz?,"Will those 40,000 peace managers serve Petro?",0.5423,positive,48,45,0.7863957506059511,0.051648351648351645,0.05098493626882966
Este man es un duro mis respetos 🔥,"This man is tough, my respects 🔥",0.2023,positive,34,32,0.6110566757774225,0.03626373626373626,0.03592120509849363
El salvador es un país de 10 millones de habitantes. Una Bogotá... Colombia 52 millones de habitantes. Se necesitan 5 cárceles de este tipo... por regiones,El Salvador is a country of 10 million inhabitants. A Bogota... Colombia 52 million inhabitants. 5 prisons of this type are needed... by region,0.0,neutral,155,143,0.5067299262544479,0.16923076923076924,0.1645422943221321
Que belleza !!,That beauty !!,0.658,positive,14,14,0.8460626063637771,0.014285714285714287,0.015063731170336036
en colombia serian gestores de paz,in colombia they would be peace managers,0.5423,positive,34,40,0.7863957506059511,0.03626373626373626,0.045191193511008115
Uff🔥🔥🔥,Ugh🔥🔥🔥,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
Castigo y resocialización 👏,Punishment and resocialization 👏,-0.4939,negative,27,32,0.25202413490794695,0.02857142857142857,0.03592120509849363
Petro los pone a facturar,Petro puts them to invoice,0.0,neutral,25,26,0.5067299262544479,0.026373626373626374,0.028968713789107765
Venga a Colombia presi 🔥,Come to Colombia pres 🔥,0.0,neutral,24,23,0.5067299262544479,0.025274725274725275,0.025492468134414834
"Haaa negociaso, y el Salvador con toda la materia prima","Haaa negotiate, and El Salvador with all the raw material",0.0,neutral,55,57,0.5067299262544479,0.05934065934065934,0.06488991888760139
